Date,Date,Open,High,Low,Close,Volume,K_BUY,D_BUY,K_SELL,D_SELL,Signal_Buy,Signal_Sell,Signal
2012-11-01,2012-11-01,56.85,60.51,55.83,59.74,936151713.0,81.21827411167514,74.33728144388044,67.80695607834714,64.73542534624922,,,0
2012-12-01,2012-12-01,60.06,61.92,55.44,56.98,1129187051.0,36.230366492146544,60.78895277130587,70.24998335663399,67.51490827875186,,,0
2013-01-01,2013-01-01,56.98,57.62,52.69,54.1,1013471943.0,15.27627302275193,44.24163787552455,70.02930606630834,69.36208183376321,,,0
2013-02-01,2013-02-01,54.16,54.55,52.37,52.37,385339837.0,0.0,17.168879838299503,68.81005729631575,69.6964489064194,2.0,,2
2013-03-01,2013-03-01,52.37,54.03,51.09,53.39,829839526.0,21.237303785780217,12.171192269510726,66.59722367370871,68.47886234544431,,,0
2013-04-01,2013-04-01,53.39,53.52,48.39,48.84,921819661.0,4.8754062838570205,8.70423668987909,65.50165962845004,66.96964686615821,2.0,,2
2013-05-01,2013-05-01,48.84,52.56,48.59,49.16,1268842038.0,12.499999999999941,12.870903356545737,64.5251994518334,65.54136091799744,1.0,,1
2013-06-01,2013-06-01,49.16,49.42,44.1,47.43,936107319.0,33.5347432024169,16.970049828757965,62.26592193044832,64.09759367024397,,,0
2013-07-01,2013-07-01,47.43,51.02,46.47,49.87,815699855.0,61.25265392781311,35.76246571007666,61.04035208140035,62.61049115456074,,,0
2013-08-01,2013-08-01,49.61,52.17,48.71,52.05,682702049.0,93.9716312056737,62.91967611196791,59.500579057307355,60.935617689718725,,,0
2013-09-01,2013-09-01,52.05,54.92,51.85,53.51,862086387.0,86.96857670979664,80.73095394776117,57.40173603998675,59.31422239289821,,,0
2013-10-01,2013-10-01,54.72,55.15,52.35,53.5,589459359.0,80.99078341013826,87.31033044186955,55.653371663239774,57.51856225351134,,,0
2013-11-01,2013-11-01,53.85,56.3,52.63,56.01,625963716.0,96.17918313570487,88.04618108521328,54.01655414261285,55.69055394861317,,,0
2013-12-01,2013-12-01,56.58,57.95,55.72,57.52,693356136.0,92.95081967213116,90.04026207265811,53.19556188870882,54.28849589818719,,,0
2014-01-01,2014-01-01,57.52,61.68,56.65,60.96,883607442.0,92.28295819935693,93.804320335731,53.78680254329902,53.66630619154028,,,0
2014-02-01,2014-02-01,60.96,60.96,57.66,60.32,628697873.0,84.97237569060773,90.06871785403196,54.53815773351953,53.840174055175844,,,0
2014-03-01,2014-03-01,60.17,62.47,59.17,61.97,648954610.0,92.59259259259258,89.94930882751912,55.60718570173759,54.644048659518766,,,0
2014-04-01,2014-04-01,62.11,63.91,61.11,62.18,535476913.0,76.17079889807165,84.57858906042402,57.72120244024629,55.95551529183452,,,0
2014-05-01,2014-05-01,62.18,67.43,62.18,66.35,538691251.0,88.94575230296815,85.90304793121084,61.18092445297051,58.16977086498485,,,0
2014-06-01,2014-06-01,66.35,71.81,66.35,71.81,496858295.0,100.0,88.37218373367996,66.65070726694596,61.850944720054294,,,0
2014-07-01,2014-07-01,72.16,81.14,71.81,74.32,853515201.0,65.9510733899151,84.96560856429444,70.30465530973386,66.04542900988349,,,0
2014-08-01,2014-08-01,72.52,83.64,72.16,82.03,709747196.0,92.49767008387698,86.14958115793074,74.40623864121143,70.45386707263047,,,0
2014-09-01,2014-09-01,84.04,84.45,77.35,78.33,562014684.0,66.18784530386739,74.87886292588654,77.40306524109597,74.03798639734714,,,0
2014-10-01,2014-10-01,78.74,81.35,72.62,78.33,657623736.0,51.58227848101262,70.08926462291903,80.40225255863866,77.40385214698209,,,0
2014-11-01,2014-11-01,79.15,80.78,77.51,79.15,521008488.0,56.87550854353137,58.21521077613716,82.94792992370311,80.25108257447931,,,0
2014-12-01,2014-12-01,76.21,78.74,68.78,71.72,920640336.0,18.761965539246955,42.406584187930356,83.87738985490368,82.40919077908188,,,0
2015-01-01,2015-01-01,71.72,72.94,67.72,70.74,642046020.0,22.157006603081417,32.59816022861995,83.82860489202675,83.55130822354458,,,0
2015-02-01,2015-02-01,71.15,72.13,68.95,71.07,385998228.0,25.650842266462433,22.18993813626364,83.98685702916067,83.8976172586971,,,0
2015-03-01,2015-03-01,71.56,77.43,70.33,74.74,1045370172.0,63.70235934664245,37.17006940539547,84.29653815541361,84.03733335886706,,,0
2015-04-01,2015-04-01,74.74,77.84,73.84,75.07,682115280.0,72.62845849802363,53.99388670370954,84.61195524352023,84.29845014269823,,,0
2015-05-01,2015-05-01,75.07,81.02,75.07,80.86,755074320.0,98.6743993371997,78.3350723939553,84.91193048012258,84.60680795968553,,,0
2015-06-01,2015-06-01,80.86,81.35,75.96,79.15,660208164.0,80.03629764065344,83.77971849195897,84.0133207819198,84.51240216852092,,,0
2015-07-01,2015-07-01,79.47,80.21,71.39,74.01,607136376.0,26.305220883534197,68.33863928712915,83.48304888805451,84.13610005003234,,,0
2015-08-01,2015-08-01,74.25,75.47,63.56,75.47,789258624.0,66.94772344013492,57.76308065477423,82.23804679552383,83.24480548849942,,,0
2015-09-01,2015-09-01,74.66,74.66,70.77,73.34,659575884.0,54.97470489038789,49.40921640468571,81.39199728721594,82.3710309902648,,,0
2015-10-01,2015-10-01,75.76,79.42,75.58,77.28,507410640.0,82.40240240240243,68.10827691097512,81.13690674540895,81.58898360938296,,,0
2015-11-01,2015-11-01,77.82,79.42,73.71,74.96,517820160.0,71.8789407313997,69.75201600806338,80.32449668304632,80.95113357189047,,,0
2015-12-01,2015-12-01,75.94,76.92,71.03,72.1,467232480.0,15.37572254335257,56.552355225718266,80.06071690632746,80.50737344492764,,,0
2016-01-01,2016-01-01,72.1,72.46,64.88,69.43,546748400.0,31.292984869326062,39.515882714692815,79.28320973463588,79.88947444133662,,,0
2016-02-01,2016-02-01,70.59,71.39,65.86,69.61,361702000.0,32.53094910591473,26.399885506197823,78.48692611424579,79.2769509184031,,,0
2016-03-01,2016-03-01,68.53,77.46,68.53,75.67,635170800.0,85.77106518282994,49.864999719356945,78.31994661181643,78.6966941535661,,,0
2016-04-01,2016-04-01,75.05,75.5,68.8,68.8,408062160.0,31.16057233704294,49.820862208595905,76.67818074742958,77.82835115783065,,,0
2016-05-01,2016-05-01,68.8,71.48,64.7,71.48,610654000.0,53.13479623824456,56.68881125270585,74.60821646827334,76.53544794250651,,,0
2016-06-01,2016-06-01,71.03,74.25,69.61,73.62,503085440.0,69.90595611285273,51.400441562713446,73.27014710823573,74.85218144131295,,,0
2016-07-01,2016-07-01,73.62,79.87,72.73,78.44,534115120.0,90.57350032959783,71.20475089356508,73.79901602942087,73.89245986864339,,,0
2016-08-01,2016-08-01,78.35,80.4,75.41,78.53,828484800.0,88.08917197452227,82.85620947232432,74.09893077169589,73.72269796978424,,,0
2016-09-01,2016-09-01,77.82,79.31,74.9,77.74,757481680.0,75.34754402224273,84.67007210878766,74.59682916247208,74.16492532119635,,,0
2016-10-01,2016-10-01,81.73,88.49,80.81,87.36,531273600.0,92.8299492385787,85.42222174511461,75.67742471699391,74.79106155038737,,,0
2016-11-01,2016-11-01,87.36,87.46,80.5,83.98,619569600.0,66.81383370125097,78.33044232069085,76.54178231641193,75.60534539862603,,,0
2016-12-01,2016-12-01,84.7,87.67,83.06,86.24,515067200.0,83.44370860927151,81.02916384970044,78.54152842808641,76.9202451538308,,,0
2017-01-01,2017-01-01,86.24,86.65,85.01,85.72,268890400.0,65.33166458072594,71.86306896374951,81.12354037041094,78.73561703830313,,,0
2017-02-01,2017-02-01,85.72,94.02,85.21,91.66,728816000.0,82.54437869822485,77.10658396274081,83.79442593105021,81.15316490984924,,,0
2017-03-01,2017-03-01,92.59,94.02,90.13,93.2,490645600.0,92.51824817518255,80.13143048471116,85.47084053642624,83.46293561262918,,,0
2017-04-01,2017-04-01,93.2,101.91,93.2,101.19,636426400.0,95.7396449704142,90.26742394794059,88.59918774570708,85.95481807106124,,-1.0,-1
2017-05-01,2017-05-01,101.19,108.05,101.19,105.49,616674400.0,88.79159369527144,92.34982894695611,90.94423898003636,88.33808908738995,,-1.0,-1
2017-06-01,2017-06-01,106.0,125.46,103.44,119.83,935702400.0,84.0645343900368,89.53192435190753,92.60426284325872,90.71589652300077,,-1.0,-1
2017-07-01,2017-07-01,118.8,122.39,115.73,120.34,737081600.0,84.12895226286426,85.6616934493909,93.32106725500016,92.2898563594318,,-1.0,-1
2017-08-01,2017-08-01,124.03,130.41,121.37,125.09,563834249.0,81.79329226557154,83.3289263061576,94.01554749830844,93.3136258655225,,-1.0,-1
2017-09-01,2017-09-01,124.56,125.62,109.65,111.78,748797073.0,30.923248053392673,65.6151641939429,93.50109369572327,93.61256948301069,,-1.0,-1
2017-10-01,2017-10-01,114.98,121.37,111.78,119.24,468708178.0,46.19460500963388,52.97038177619944,92.52835924660864,93.34833348021351,,-1.0,-1
2017-11-01,2017-11-01,119.77,121.9,106.46,106.46,698757727.0,0.0,25.705951021008925,90.8182274885486,92.2825601436269,2.0,-1.0,-1
2017-12-01,2017-12-01,106.46,106.99,96.35,101.35,752880256.0,17.082336863682944,21.092313957772348,88.12713744734687,90.49124139416809,,-1.0,-1
2018-01-01,2018-01-01,101.35,103.69,96.45,98.16,899120940.0,7.08414872798435,8.055495197222504,85.04894354427135,87.99810282672233,2.0,,2
2018-02-01,2018-02-01,98.58,101.56,91.66,93.79,595771159.0,7.043650793650823,10.40337879510611,81.30561510090224,84.82723203084021,2.0,,2
2018-03-01,2018-03-01,93.47,102.73,92.62,94.22,1140560001.0,16.699282452707127,10.275693991447506,77.29702541238343,81.2171946858524,,,0
2018-04-01,2018-04-01,94.22,95.18,84.64,88.26,654077699.0,19.00262467191604,14.248519306091401,72.47029712058047,77.0243125446221,,,0
2018-05-01,2018-05-01,88.26,96.24,85.27,91.24,754671625.0,36.484245439469284,24.06205085469755,68.09369386399284,72.62033879898564,,,0
2018-06-01,2018-06-01,91.77,97.84,85.49,88.58,714022419.0,21.779988944168032,25.755619685184524,63.561403824754194,68.0417982697759,,,0
2018-07-01,2018-07-01,88.68,91.56,85.38,89.21,564478968.0,34.62121212121206,30.96181550161653,58.949945708222636,63.535014465656616,,,0
2018-08-01,2018-08-01,91.47,93.76,87.54,87.76,535858687.0,19.809069212410563,25.40342342593029,54.16147147008541,58.890940334354134,,,0
2018-09-01,2018-09-01,87.98,87.98,81.55,86.34,542210136.0,29.4045426642112,27.944941332611346,50.56807378495574,54.559830321087986,,,0
2018-10-01,2018-10-01,87.11,87.65,65.67,68.73,604038684.0,10.893556425774303,20.035722767465426,44.06408745230942,49.59787756911692,1.0,,1
2018-11-01,2018-11-01,68.9,71.17,60.09,62.71,730035332.0,7.781407781407774,16.026502290464496,38.598033438259385,44.41006489184158,2.0,,2
2018-12-01,2018-12-01,63.75,64.8,58.96,61.75,568077503.0,9.614059269469328,9.429674492217204,33.70358495614163,38.788568615570206,2.0,,2
2019-01-01,2019-01-01,61.75,62.27,58.43,61.05,459636852.0,8.96646132785762,8.78730945957831,29.271782538286388,33.85780031089586,2.0,,2
2019-02-01,2019-02-01,61.05,64.37,60.96,63.41,366398346.0,39.08948194662477,19.22333418131731,25.65229036493623,29.542552619788143,,,0
2019-03-01,2019-03-01,63.41,64.1,61.31,64.1,378567041.0,89.01098901098895,45.68897742849052,22.120864746199704,25.681645883140835,,,0
2019-04-01,2019-04-01,67.16,84.77,66.89,75.79,1305638971.0,65.90736522399396,64.66927872720264,20.727865518504405,22.833673543213507,,,0
2019-05-01,2019-05-01,75.79,77.01,61.14,64.45,998196778.0,14.657706845863094,56.52535369361541,17.80168225264345,20.216804172449244,1.0,,1
2019-06-01,2019-06-01,63.93,68.73,61.92,67.51,667335958.0,26.9572577232332,35.840776597696824,15.628512084473533,18.052686618540523,,,0
2019-07-01,2019-07-01,68.64,71.08,66.37,68.55,695202422.0,31.358442657638587,24.324469075578364,13.602676837986536,15.677623725034564,,,0
2019-08-01,2019-08-01,71.37,71.92,64.85,68.06,597217779.0,43.604284814114685,33.973328398328896,11.700865800002566,13.644018240820936,,,0
2019-09-01,2019-09-01,68.25,70.08,67.15,67.15,532722908.0,52.30000000000004,42.420909157251174,9.87071463679059,11.72475242492662,,,0
2019-10-01,2019-10-01,66.23,74.67,65.59,73.93,894157362.0,92.46435845213854,62.78954775541782,11.02071689856183,10.864099111785052,,,0
2019-11-01,2019-11-01,74.67,85.31,74.21,81.18,1559125943.0,79.81427174975565,74.85954340063147,13.3440649707468,11.411832168699796,,,0
2019-12-01,2019-12-01,81.27,85.12,79.62,83.29,538755578.0,89.75659229208927,87.3450741646612,15.896776882467348,13.420519583925383,,,0
2020-01-01,2020-01-01,83.29,85.67,75.77,76.32,665409769.0,53.43625498007964,74.33570634064158,17.664629063628784,15.635156972281033,,,0
2020-02-01,2020-02-01,72.92,84.12,70.91,73.66,720542441.0,18.631436314363135,53.9414278621774,18.851301287394644,17.47090241116365,,,0
2020-03-01,2020-03-01,71.73,76.69,60.27,64.12,1247599756.0,15.157480314960635,29.075057203134524,18.853616745392237,18.45651569880528,,,0
2020-04-01,2020-04-01,64.67,70.63,63.66,70.63,787605784.0,40.78740157480312,24.85877273470902,18.25622858201352,18.653715538266855,,,0
2020-05-01,2020-05-01,70.63,72.65,66.6,69.53,769425824.0,38.825995807127875,31.5902925656306,18.84435491340187,18.651400080269266,,,0
2020-06-01,2020-06-01,69.71,79.25,69.62,79.16,802433103.0,99.5258166491043,59.713071343678486,20.193109196999167,19.09789756413824,,,0
2020-07-01,2020-07-01,79.35,81.27,70.91,71.92,1189113423.0,46.90516751845545,61.752326658229265,20.583263869593406,19.87357599333154,,,0
2020-08-01,2020-08-01,75.61,79.37,72.91,74.17,717988950.0,51.601908657123424,66.01096427489445,21.29063628785774,20.689003118150158,,,0
2020-09-01,2020-09-01,74.17,76.67,71.47,74.65,583160039.0,43.17596566523609,47.22768061360505,22.15893303695471,21.344277731468676,,,0
2020-10-01,2020-10-01,74.65,79.08,74.07,74.74,563923946.0,36.96911196911196,43.915662097157224,22.252709085857187,21.900759470223267,,,0
2020-11-01,2020-11-01,74.74,80.43,74.65,79.37,610420010.0,88.16964285714283,56.10490683049702,22.04316013707512,22.151600753295728,,,0
2020-12-01,2020-12-01,79.57,89.69,78.99,88.73,1309301466.0,94.73106476399563,73.28993986341688,22.67296471242012,22.322944645117534,,,0
2021-01-01,2021-01-01,88.73,120.56,88.73,107.54,2937297917.0,71.99397719939773,84.9648949401788,26.287394646661113,23.667839832052177,,,0
2021-02-01,2021-02-01,107.05,114.29,104.16,108.02,1040029097.0,72.68568939228925,79.80357711856094,30.265351486524036,26.40857028186848,,,0
2021-03-01,2021-03-01,108.02,129.72,108.02,119.59,1867869909.0,80.03153952296472,74.90373537155064,36.687274242845234,31.080006792010185,,,0
2021-04-01,2021-04-01,120.07,121.04,111.88,111.88,936028898.0,56.477189558428876,69.73147282456101,41.46290636287858,36.138510697416,,,0
2021-05-01,2021-05-01,110.91,113.32,93.07,109.46,1258354385.0,44.72032742155525,60.40968550098302,46.08571825507085,41.41196628693161,,,0
2021-06-01,2021-06-01,110.43,111.39,104.64,108.02,542729288.0,40.791268758526606,47.32959524617031,49.426924145596,45.6585162545152,,,0
2021-07-01,2021-07-01,108.5,115.73,104.64,106.09,757727104.0,46.5498748659278,44.020490348669945,53.3828841344818,49.63184217838293,,,0
2021-08-01,2021-08-01,111.0,113.0,102.0,111.0,579752299.0,79.126213592233,55.489119072229194,57.64680003704732,53.48553610570843,,,0
2021-09-01,2021-09-01,111.0,113.0,104.0,105.0,501586144.0,21.849963583394022,49.175350680518335,61.16050754839307,57.39673057330745,,,0
2021-10-01,2021-10-01,104.5,111.0,101.0,107.0,562059739.0,40.733197556008136,47.23645824387845,64.94976592924996,61.252357838230175,,,0
2021-11-01,2021-11-01,108.0,110.0,102.5,103.5,504424262.0,20.833333333333336,27.80549815757857,67.7938687438738,64.634714073839,,,0
2021-12-01,2021-12-01,103.5,107.5,103.0,104.0,436612573.0,25.0,28.855510296447232,69.61278393559469,67.45213953623954,,,0
2022-01-01,2022-01-01,104.5,111.0,105.5,103.5,446189278.0,25.0,23.611111111111185,69.19556416061032,68.86740561335967,,,0
